pnew,redshift,stellar_mass
0.304851832854,0.13198,10.17424
0.337565438127,0.1387,10.79292
0.429921499293,0.17168,10.86496
0.472988370241,0.19304,10.7629
0.385266381637,0.15761,10.47142
0.409773775495,0.1647,10.73846
0.510198333801,0.21197,11.09289
0.511101206981,0.30252,11.10687
0.324863068398,0.13537,10.66641
0.193997521553,0.09512,10.24234
0.329446512656,0.13949,10.27466
0.531469348883,0.24746,10.79311
0.543024156086,0.25032,11.27254
0.381879044018,0.1541,10.76152
0.296508709565,0.12607,10.6908
0.443694473897,0.18159,10.4748
0.542239525168,0.26784,11.27319
0.424262945114,0.17122,10.66073
0.542038484736,0.25459,11.20208
0.2829310741,0.1231,10.46144
0.283042945194,0.12493,10.16117
0.513805320453,0.21629,11.01652
0.441349824634,0.17986,10.537
0.463656350616,0.18917,10.67362
0.341391944942,0.14224,10.46075
0.392377541959,0.15922,10.59988
0.39330949625,0.15789,10.80778
0.474813291677,0.19309,10.83921
0.297448915317,0.12634,10.69578
0.16928064858,0.08766,9.968707
0.343411333151,0.14224,10.5592
0.409116323718,0.16361,10.83619
0.471466833151,0.18989,10.95667
0.289720392462,0.12565,10.40048
0.41116514582,0.16997,10.20578
0.334037833313,0.1379,10.73888
0.297420425084,0.12851,10.34033
0.366828453616,0.14849,10.80315
0.542357005566,0.26635,11.2604
0.449018560694,0.17948,10.91491
0.340934517894,0.1411,10.60399
0.247842901463,0.11194,10.44253
0.521985925236,0.22472,10.98533
0.144684573381,0.0781,10.01845
0.393051436556,0.15898,10.66051
0.458528059301,0.18462,10.84984
0.293748601876,0.12743,10.32217
0.373217612705,0.14878,11.06444
0.535201830693,0.2427,11.03171
0.294644349146,0.12663,10.50041
0.36421400449,0.14935,10.56231
0.421957694922,0.16964,10.72955
0.214003945912,0.10123,10.37488
0.257254832472,0.11399,10.61834
0.32865841625,0.13734,10.55653
0.198856234769,0.09701,10.19763
0.444524687213,0.17944,10.71924
0.3073961162,0.13183,10.32935
0.232714561372,0.10782,10.29525
0.229861573171,0.10677,10.31688
0.498825141629,0.31204,11.16251
0.529093612213,0.2303,11.08855
0.49342040596,0.20215,10.97702
0.329751218198,0.13954,10.2824
0.516296937588,0.21891,10.995
0.159165544052,0.08398,9.951801
0.172406559623,0.08331,11.14931
0.405886139211,0.1634,10.71408
0.211542898418,0.10072,10.3137
0.492245560526,0.20726,10.58723
0.527176998832,0.28971,11.19294
0.391828496696,0.15779,10.7521
0.413524884272,0.16575,10.78699
0.538502543381,0.24193,11.19207
0.53841325223,0.25572,11.03858
0.46013338658,0.18509,10.87799
0.538385955407,0.26581,11.07906
0.535877850977,0.25255,10.9399
0.434407288996,0.34433,11.18123
0.145165562332,0.07801,10.08131
0.475694245176,0.19094,11.0545
0.477092533872,0.19868,10.50772
0.407005188017,0.16218,10.90988
0.526183773879,0.22637,11.10401
0.131749430537,0.0735,9.873794
0.310361505294,0.13299,10.29988
0.436837530253,0.1746,10.86527
0.458242252156,0.1857,10.73925
0.470398015882,0.18816,11.0581
0.458491875893,0.18468,10.84276
0.351326004123,0.14551,10.47654
0.538973207758,0.25423,11.06798
0.538436160853,0.25239,11.05386
0.17826814711,0.08985,10.19254
0.533228015646,0.27509,11.00248
0.532935824716,0.27502,10.98805
0.395513648077,0.16055,10.58128
0.249118880553,0.11204,10.49929
0.514578393045,0.30267,11.26814
0.418519470482,0.1671,10.8585
0.355008762983,0.14612,10.56808
0.378641592977,0.15322,10.7253
0.361239923686,0.14772,10.64379
0.513527703924,0.21834,10.90107
0.518319886232,0.22058,11.00491
0.516979652446,0.21927,11.00768
0.290109083827,0.12441,10.62719
0.276451397117,0.12318,10.09489
0.41277754518,0.1667,10.64443
0.303881250431,0.12911,10.58082
0.515246797866,0.29633,10.9633
0.48586424774,0.19724,11.0009
0.242162911544,0.11099,10.27942
0.35452706921,0.14435,10.79415
0.163313783595,0.08549,9.961367
0.50729884289,0.20919,11.12904
0.337117904651,0.13884,10.7501
0.182517499306,0.09112,10.24205
0.437885584422,0.17653,10.71375
0.321646300667,0.13534,10.50959
0.496207312739,0.20018,11.23853
0.435365558337,0.17507,10.75085
0.412646307293,0.16591,10.72882
0.536725841301,0.27932,11.26152
0.452970543732,0.18199,10.84854
0.243592573034,0.11122,10.32254
0.469875987545,0.18994,10.88234
0.363080638254,0.14754,10.75606
0.533785594337,0.23896,11.04729
0.326021028517,0.13738,10.41902
0.524245374571,0.2245,11.09382
0.18462769817,0.09181,10.25294
0.189672534816,0.09424,10.11578
0.373733439011,0.15061,10.84126
0.468963862507,0.32882,11.17465
0.17348613534,0.08772,10.28102
0.265550358907,0.11722,10.51528
0.280316918442,0.12217,10.47688
0.413337831099,0.16606,10.74292
0.420819207115,0.16831,10.82592
0.52919397785,0.29494,11.51042
0.241255073357,0.11082,10.2563
0.523127226764,0.29459,11.22693
0.534843176007,0.25857,10.87981
0.506475786232,0.30882,11.28457
0.464910266465,0.18714,10.90545
0.336278115238,0.13825,10.79683
0.31856051891,0.13419,10.53094
0.142979823039,0.07871,9.729482
0.538203053884,0.26761,11.09184
0.506758230102,0.21251,10.91116
0.253247873866,0.11152,10.83529
0.53729672555,0.25743,10.98735
0.467763947173,0.18768,10.98387
0.52277260444,0.22552,10.98748
0.496709560765,0.20122,11.18653
0.492980791892,0.20211,10.96049
0.223694267098,0.10711,9.866583
0.228064763056,0.10759,10.05058
0.502975502088,0.31363,11.45516
0.53354190568,0.28331,11.24035
0.489651972029,0.31932,11.29117
0.205227599845,0.09788,10.45685
0.329770187871,0.13755,10.58018
0.315472700493,0.13332,10.50939
0.39714742975,0.15954,10.77966
0.504940433291,0.21054,10.94486
0.530304421662,0.23315,11.04987
0.520995812142,0.2225,11.03606
0.490274441526,0.19588,11.29856
0.357745839629,0.14638,10.6628
0.503715641852,0.20865,11.00457
0.512725365045,0.21647,10.95979
0.478156420127,0.19517,10.82108
0.354771361337,0.14574,10.60986
0.256293048817,0.11415,10.53424
0.532901941777,0.28327,11.21083
0.12923115208,0.06939,10.58912
0.231174565852,0.10571,10.5992
0.439781047457,0.17239,11.22929
0.523310013301,0.29176,11.10824
0.380183968467,0.15206,10.94973
0.43510928996,0.1704,11.23574
0.53043971928,0.22979,11.16541
0.331812969433,0.13708,10.75231
0.439787969106,0.17276,11.1902
0.232161793124,0.10768,10.28753
0.229980614547,0.10666,10.34506
0.302234193745,0.12828,10.62928
0.526149089874,0.29506,11.38196
0.132090336648,0.07019,10.67712
0.388419242746,0.15631,10.78122
0.493730352986,0.2004,11.11398
0.218450041547,0.10093,10.72172
0.521548753163,0.22463,10.9698
0.219200847495,0.1023,10.50212
0.392458503729,0.15422,11.23545
0.47534049806,0.18967,11.14592
0.520565153239,0.22594,10.87365
0.425720569496,0.1712,10.72837
0.184843098685,0.08843,10.97811
0.383914328862,0.15248,11.06776
0.339272197837,0.13793,10.99168
0.331915684723,0.13717,10.74381
0.541298223709,0.2587,11.16509
0.280704700772,0.12201,10.52514
0.537802378418,0.26282,11.02762
0.320223303948,0.13469,10.53775
0.349430170575,0.14487,10.47524
0.25868005987,0.11714,10.13941
0.490397558876,0.20151,10.88892
0.503603633014,0.2117,10.81872
0.472712634358,0.19399,10.67455
0.368690828629,0.14975,10.71984
0.512816592502,0.21797,10.88807
0.44968256092,0.18102,10.79521
0.187746813717,0.09269,10.29655
0.500167789583,0.20637,10.99166
0.453828719876,0.18094,10.98665
0.160849979252,0.08397,10.09155
0.414517376782,0.16361,11.08096
0.48073233042,0.19724,10.77531
0.534517052287,0.23947,11.06788
0.529476078455,0.28411,11.08744
0.498953056758,0.20751,10.86607
0.302936932642,0.13017,10.36182
0.50640293966,0.21236,10.90403
0.217694025535,0.10059,10.73988
0.216160713082,0.10061,10.63686
0.180481252188,0.09023,10.27778
0.523351433281,0.22879,10.88861
0.150382717511,0.07868,10.38557
0.435431577159,0.17225,11.05024
0.539784381378,0.24866,11.14592
0.447619566833,0.18153,10.65492
0.488553725936,0.20135,10.81917
0.417402190061,0.16294,11.29047
0.496675799954,0.20081,11.21408
0.429632791167,0.17005,11.02909
0.486459979086,0.19832,10.94622
0.432510326001,0.16869,11.30817
0.524402593007,0.28965,11.06837
0.322401383376,0.13594,10.45587
0.282623610213,0.12005,10.96467
0.27650972816,0.11958,10.71259
0.330034384643,0.13733,10.62642
0.473271051921,0.18949,11.07014
0.222267659855,0.10255,10.64922
0.2040500394,0.09745,10.46362
0.126348706266,0.06951,10.27693
0.145024405046,0.07672,10.36023
0.532256680658,0.22589,11.39045
0.542494847425,0.26254,11.23317
0.535266135391,0.25755,10.89772
0.342150459287,0.14267,10.43573
0.535804373947,0.26512,10.95816
0.270779316826,0.11915,10.47059
0.483553523546,0.19583,11.00711
0.266716066389,0.11912,10.24883
0.262029714438,0.11818,10.14798
0.372747543716,0.15363,10.39594
0.224235760723,0.10681,9.957417
0.413977791313,0.16886,10.45577
0.530419061144,0.28541,11.17349
0.468861851387,0.18956,10.86992
0.302489290683,0.12887,10.54717
0.265819304854,0.11764,10.45664
0.516846619611,0.21803,11.06221
0.446128921268,0.18016,10.72039
0.272048579035,0.11807,10.72915
0.268148552239,0.11866,10.40905
0.413291489223,0.16496,10.8677
0.542048339637,0.26671,11.25084
0.229727381981,0.10626,10.40512
0.53615790112,0.24407,11.0497
0.48544454249,0.19761,10.95459
0.346112589609,0.14342,10.52079
0.501354083775,0.21226,10.68799
0.337618102322,0.13949,10.67821
0.52219447147,0.22105,11.15371
0.302120823776,0.13105,10.17934
0.478183563351,0.19315,10.98268
0.490022105284,0.19859,11.08273
0.4681527202,0.18803,10.97045
0.43078827215,0.17193,10.87691
0.185154409973,0.09329,9.98516
0.233064765414,0.10715,10.44281
0.541904223582,0.24746,11.25379
0.405171039775,0.16373,10.64265
0.443687325342,0.17836,10.78844
0.495314086818,0.2035,10.96765
0.434053415169,0.17567,10.63045
0.272294613115,0.11939,10.51308
0.305022503883,0.12911,10.63998
0.156254514942,0.08238,10.06101
0.399449405796,0.16089,10.72042
0.448285281546,0.18158,10.67971
0.492984281725,0.2014,11.01026
0.419860144569,0.16905,10.7003
0.369744437558,0.14913,10.85351
0.439417032568,0.17439,11.00215
0.400387502512,0.16079,10.77545
0.535933820403,0.28228,11.31317
0.305278147845,0.12329,11.61147
0.525813086395,0.21847,11.435
0.487701654509,0.20118,10.79372
0.534830375498,0.27345,11.03861
0.516317954501,0.2977,11.07833
0.35778361516,0.14733,10.5328
0.533862324465,0.255,10.83961
0.33243176483,0.13799,10.64604
0.538362302681,0.25398,11.04205
0.409491101366,0.16505,10.68498
0.464815277183,0.18519,11.07566
0.290712320972,0.12521,10.52621
0.307827516042,0.13182,10.35316
0.329526129594,0.13783,10.52599
0.535754274725,0.24137,11.08184
0.322375282827,0.1355,10.52175
0.220657656314,0.10466,10.13951
0.538361781691,0.28192,11.40925
0.335132848675,0.14007,10.47038
0.528494806355,0.22456,11.27845
0.496567724856,0.20876,10.68398
0.45725431269,0.1831,10.93385
0.538668868462,0.27468,11.23367
0.487415639802,0.19907,10.93292
0.462989293905,0.18526,10.98872
0.363043963055,0.14698,10.83173
0.164999973401,0.08517,10.16536
0.520506639896,0.22985,10.72603
0.539613233243,0.25729,11.08969
0.534369498455,0.24484,10.95821
0.197721747946,0.09589,10.34549
0.531525085282,0.23765,10.9791
0.52010458621,0.22179,11.02832
0.294256184084,0.12562,10.64629
0.406279725361,0.1619,10.91039
0.288582064865,0.12342,10.71151
0.42767434786,0.17107,10.83012
0.424731098878,0.1722,10.57635
0.29570549016,0.12637,10.59911
0.258215085449,0.11479,10.52987
0.426066298119,0.17015,10.8582
0.285212983514,0.12403,10.42841
0.300794405977,0.12792,10.61265
0.269050080453,0.11928,10.35172
0.306939496378,0.1311,10.42117
0.341132223183,0.14035,10.72347
0.379235472188,0.15238,10.86328
0.232756131595,0.10733,10.38993
0.327067242975,0.13834,10.32722
0.151223126968,0.0807,10.00718
0.322173023044,0.13693,10.2941
0.268169066069,0.11954,10.25747
0.538559516949,0.26417,11.07126
0.290557445864,0.12586,10.4104
0.253082181472,0.11423,10.33418
0.454426013483,0.18071,11.03521
0.27400253299,0.11947,10.59366
0.478604097117,0.19592,10.78252
0.122781218159,0.07012,9.774217
0.443986405266,0.18004,10.63681
0.527450756801,0.28564,11.05081
0.457481118269,0.18143,11.10141
0.240749904038,0.10816,10.7197
0.159150229816,0.08048,10.71984
0.428661309151,0.16844,11.16372
0.507967073189,0.20885,11.17905
0.387478177978,0.15849,10.46409
0.380960292225,0.15435,10.6864
0.374410800806,0.15427,10.39086
0.295585363273,0.12683,10.51727
0.4824148853,0.19919,10.70436
0.482814629928,0.19758,10.84125
0.228393971974,0.10606,10.36019
0.449865009495,0.18271,10.64304
0.292458294019,0.12556,10.56101
0.451361254435,0.17944,11.02272
0.425841694706,0.1718,10.66911
0.42212600304,0.16967,10.73382
0.415473758209,0.16752,10.67348
0.377809254572,0.1518,10.87339
0.543869901675,0.2531,11.28987
0.278110903971,0.12051,10.63999
0.536438347931,0.25758,10.94946
0.33168526009,0.13937,10.40348
0.362222646437,0.14649,10.86078
0.509403014621,0.21296,11.00207
0.317466929692,0.13206,10.80779
0.516808567263,0.21897,11.01459
0.444999683423,0.17803,10.8796
0.25381815457,0.11465,10.30153
0.426833762723,0.3439,10.79542
0.198078473058,0.09663,10.22053
0.220707710054,0.10475,10.12546
0.407372822142,0.1647,10.62939
0.187765152171,0.09269,10.29787
0.236498003666,0.10895,10.31524
0.442113775094,0.17838,10.71645
0.526496264003,0.28813,11.10064
0.327820292091,0.13883,10.29169
0.323266017969,0.13585,10.51301
0.521104128719,0.22163,11.07946
0.444277530119,0.17751,10.89948
0.143541150734,0.07795,9.95045
0.536731271691,0.26616,11.00973
0.440275544591,0.17761,10.71136
0.497188147768,0.20393,11.02095
0.24312721667,0.11174,10.19958
0.536725841032,0.2502,10.9953
0.43428089327,0.17523,10.68588
0.353616293158,0.14454,10.7235
0.368413088342,0.15116,10.51748
0.462238728966,0.18871,10.65057
0.535345781611,0.26842,10.97641
0.542296526907,0.25954,11.21097
0.322935542001,0.13527,10.58511
0.518855675764,0.29723,11.16632
0.428062941556,0.16992,10.973
0.535206342582,0.24609,10.97631
0.431579187307,0.1741,10.68244
0.532280600316,0.28435,11.21911
0.50805107664,0.21277,10.95332
0.54949167174,0.24192,11.67857
0.284803594529,0.12357,10.48348
0.464804248274,0.18678,10.93261
0.420866425576,0.16486,11.22133
0.321545800205,0.13387,10.73107
0.144973065533,0.07854,9.94515
0.354081105523,0.14505,10.67374
0.425476028814,0.17023,10.82294
0.524824735859,0.2265,11.03912
0.522746772542,0.23058,10.79962
0.435752431704,0.17701,10.56998
0.535839561961,0.27674,11.15587
0.209791495405,0.09983,10.37356
0.129083211756,0.06794,10.91806
0.528833684858,0.28857,11.22063
0.535586799733,0.25919,10.91372
0.279987114538,0.12154,10.56609
0.496144553091,0.31898,11.55001
0.239729503671,0.10805,10.67894
0.538124599755,0.24861,11.07315
0.470399461701,0.19038,10.86826
0.428777243856,0.17394,10.57371
0.33660267795,0.13946,10.63277
0.462799652835,0.18264,11.22195
0.453002312482,0.18017,11.02433
0.395113913184,0.15916,10.73311
0.539487773403,0.26963,11.17684
0.354348897434,0.14684,10.4362
0.318418149477,0.13291,10.72269
0.480398477097,0.19366,11.03912
0.535300192578,0.23837,11.12803
0.519021887585,0.2217,10.98474
0.541895770327,0.25633,11.19138
0.487730127595,0.201,10.8077
0.18859849763,0.09239,10.41981
0.152851302557,0.07854,10.62765
0.35284645391,0.14451,10.69076
0.522258153188,0.29699,11.30404
0.42281394222,0.17037,10.68799
0.322356364291,0.1332,10.87598
0.269928104839,0.11903,10.44405
0.427534466656,0.1668,11.29802
0.38765219744,0.15489,10.9272
0.396677477138,0.15415,11.43839
0.371447503865,0.15211,10.53428
0.386084509803,0.15759,10.51183
0.439005270088,0.17571,10.84734
0.292121852677,0.12572,10.5167
0.484391460936,0.19939,10.77665
0.459192504475,0.18617,10.73909
0.508529867404,0.30099,10.90894
0.410065033936,0.16458,10.76565
0.496373503755,0.20178,11.13246
0.371083361151,0.15036,10.75034
0.476220725346,0.19254,10.94576
0.476240644131,0.19765,10.54685
0.220976706598,0.10566,9.968827
0.399344826729,0.16248,10.52461
0.292328223966,0.12675,10.35811
0.441502676146,0.17742,10.78506
0.441236293902,0.17899,10.61711
0.337404904689,0.1398,10.62193
0.469019997761,0.18655,11.13896
0.540788103044,0.25263,11.15629
0.539412653797,0.25299,11.0934
0.298973642965,0.12752,10.58255
0.406578030289,0.16899,10.1056
0.14671109219,0.07818,10.17918
0.333686481238,0.13769,10.75306
0.523334559536,0.29361,11.19103
0.446668043013,0.18052,10.70951
0.273324665922,0.12006,10.45432
0.409613992222,0.16528,10.66393
0.450356567123,0.18281,10.65547
0.392993202278,0.15667,10.94654
0.527538343236,0.2294,11.05122
0.433056732775,0.3483,11.56326
0.498550344473,0.20231,11.1912
0.497698717075,0.20539,10.94666
0.464641970342,0.18752,10.86018
